length,$r_{stable}$,fct,Energy,Consensus
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
1,0.4382022471910113,312,-0.0,0.0
1,0.4463276836158192,316,-0.0,0.0
1,0.0,0,-0.0,0.0
1,0.0039215686274509795,4,-0.0,0.0
1,0.007874015748031496,8,-0.0,0.0
1,0.011857707509881422,12,-0.0,0.0
1,0.015873015873015872,16,-0.0,0.0
1,0.0199203187250996,20,-0.0,0.0
1,0.024,24,-0.0,0.0
1,0.028112449799196783,28,-0.0,0.0
1,0.03225806451612903,32,-0.0,0.0
1,0.03643724696356275,36,-0.0,0.0
1,0.04065040650406504,40,-0.0,0.0
1,0.04489795918367346,44,-0.0,0.0
1,0.049180327868852465,48,-0.0,0.0
1,0.05349794238683128,52,-0.0,0.0
1,0.05785123966942149,56,-0.0,0.0
1,0.06224066390041494,60,-0.0,0.0
1,0.06666666666666668,64,-0.0,0.0
1,0.07112970711297073,68,-0.0,0.0
1,0.07563025210084033,72,-0.0,0.0
1,0.08016877637130802,76,-0.0,0.0
1,0.0847457627118644,80,-0.0,0.0
1,0.08936170212765958,84,-0.0,0.0
1,0.09401709401709403,88,-0.0,0.0
1,0.09871244635193133,92,-0.0,0.0
1,0.10344827586206896,96,-0.0,0.0
1,0.10822510822510822,100,-0.0,0.0
1,0.11304347826086955,104,-0.0,0.0
1,0.11790393013100435,108,-0.0,0.0
1,0.12280701754385966,112,-0.0,0.0
1,0.1277533039647577,116,-0.0,0.0
1,0.13274336283185842,120,-0.0,0.0
1,0.13777777777777778,124,-0.0,0.0
1,0.14285714285714285,128,-0.0,0.0
1,0.14798206278026907,132,-0.0,0.0
1,0.15315315315315314,136,-0.0,0.0
1,0.1583710407239819,140,-0.0,0.0
1,0.16363636363636366,144,-0.0,0.0
1,0.1689497716894977,148,-0.0,0.0
1,0.1743119266055046,152,-0.0,0.0
1,0.17972350230414744,156,-0.0,0.0
1,0.1851851851851852,160,-0.0,0.0
1,0.19069767441860466,164,-0.0,0.0
1,0.19626168224299065,168,-0.0,0.0
1,0.20187793427230047,172,-0.0,0.0
1,0.2075471698113208,176,-0.0,0.0
1,0.2132701421800948,180,-0.0,0.0
1,0.21904761904761905,184,-0.0,0.0
1,0.2248803827751196,188,-0.0,0.0
1,0.2307692307692308,192,-0.0,0.0
1,0.23671497584541065,196,-0.0,0.0
1,0.2427184466019417,200,-0.0,0.0
1,0.24878048780487805,204,-0.0,0.0
1,0.2549019607843137,208,-0.0,0.0
1,0.2610837438423645,212,-0.0,0.0
1,0.2673267326732673,216,-0.0,0.0
1,0.2736318407960199,220,-0.0,0.0
1,0.28,224,-0.0,0.0
1,0.2864321608040201,228,-0.0,0.0
1,0.2929292929292929,232,-0.0,0.0
1,0.29949238578680204,236,-0.0,0.0
1,0.30612244897959184,240,-0.0,0.0
1,0.3128205128205128,244,-0.0,0.0
1,0.31958762886597936,248,-0.0,0.0
1,0.32642487046632124,252,-0.0,0.0
1,0.3333333333333333,256,-0.0,0.0
1,0.3403141361256545,260,-0.0,0.0
1,0.3473684210526316,264,-0.0,0.0
1,0.3544973544973545,268,-0.0,0.0
1,0.3617021276595745,272,-0.0,0.0
1,0.3689839572192513,276,-0.0,0.0
1,0.3763440860215054,280,-0.0,0.0
1,0.3837837837837838,284,-0.0,0.0
1,0.39130434782608703,288,-0.0,0.0
1,0.3989071038251366,292,-0.0,0.0
1,0.4065934065934066,296,-0.0,0.0
1,0.4143646408839779,300,-0.0,0.0
1,0.4222222222222222,304,-0.0,0.0
1,0.4301675977653631,308,-0.0,0.0
