length,p_a,SpinGlass,Magnetization
51.0,$0$,-96.0,0.96078431372549
51.0,$0$,-92.0,0.4509803921568628
49.0,$0$,-92.0,0.8775510204081635
51.0,$0$,-92.0,0.6862745098039216
51.0,$0$,-96.0,0.96078431372549
51.0,$0$,-88.0,0.45098039215686275
1.0,$0$,-100.0,1.0
49.0,$0$,-92.0,0.22448979591836737
51.0,$0$,-92.0,0.607843137254902
49.0,$0$,-92.0,0.8367346938775511
49.0,$0$,-80.0,0.5102040816326531
51.0,$0$,-96.0,0.061960784313725495
49.0,$0$,-92.0,0.7959183673469388
51.0,$0$,-92.0,0.49019607843137264
49.0,$0$,-96.0,0.9183673469387755
1.0,$0$,-100.0,1.0
51.0,$0$,-92.0,0.49019607843137253
49.0,$0$,-80.0,0.42857142857142855
51.0,$0$,-88.0,0.6470588235294119
1.0,$0$,-100.0,1.0
49.0,$0$,-84.0,0.2653061224489796
51.0,$0$,-92.0,0.803921568627451
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
51.0,$0$,-80.0,0.1003921568627451
49.0,$0$,-96.0,0.7551020408163265
51.0,$0$,-88.0,0.3333333333333333
1.0,$0$,-100.0,1.0
49.0,$0$,-96.0,0.5918367346938775
49.0,$0$,-96.0,0.7959183673469388
51.0,$0$,-96.0,0.17647058823529413
51.0,$0$,-80.0,0.45098039215686275
49.0,$0$,-80.0,0.46938775510204084
49.0,$0$,-96.0,0.7142857142857143
51.0,$0$,-96.0,0.96078431372549
51.0,$0$,-96.0,0.5686274509803922
51.0,$0$,-96.0,0.9215686274509802
49.0,$0$,-96.0,0.9591836734693876
51.0,$0$,-96.0,0.9607843137254902
51.0,$0$,-80.0,0.4117647058823529
51.0,$0$,-92.0,0.05568627450980393
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
1.0,$0$,-100.0,1.0
51.0,$0$,-96.0,0.96078431372549
49.0,$0$,-92.0,0.8367346938775511
51.0,$0$,-88.0,0.7254901960784315
51.0,$0$,-96.0,0.7254901960784312
49.0,$0$,-96.0,0.42857142857142855
1.0,$0$,-100.0,1.0
49.0,$0$,-88.0,0.7959183673469387
51.0,$0$,-92.0,0.5294117647058824
1.0,$0$,-100.0,1.0
51.0,$0$,-96.0,0.96078431372549
